IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.0964024660672718
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.1341109101252136
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.170464046489435
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.2052959875656333
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.239578690597588
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.273457149150487
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.3055551615014975
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.3353435038868944
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.3649784950954564
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",51,"2000",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.3971275328649333
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",52,"2001",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.432512560885476
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",53,"2002",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.467922496788093
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",54,"2003",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.5010125356476878
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",55,"2004",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.533584732490996
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",56,"2005",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.567399574223674
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",57,"2006",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.602479329482014
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",58,"2007",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.6390989197017163
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",59,"2008",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.67834818843819
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",60,"2009",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.719837736969906
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",61,"2010",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.7605841728609217
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",62,"2011",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.8000138450435017
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",63,"2012",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.8403792948089226
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",64,"2013",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.8811684534910458
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",65,"2014",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.9186491526316525
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",66,"2015",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.9547156009227242
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",67,"2016",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",3.997725300041007
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",68,"2017",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.0477778815148
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",69,"2018",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.1012785276351575
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",70,"2019",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.154935439099568
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",71,"2020",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.19770964051603
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",72,"2021",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.2287378235921524
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",73,"2022",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.26911850400511
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",74,"2023",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",4.321666492366476
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",124,"Canada","CA","CAN",75,"2024",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",3,"Projection",4.370418365543679
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",41,"1990",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",120.16486708333333
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",42,"1991",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",121.95713833333333
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",43,"1992",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",123.3931496875
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",44,"1993",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",124.71964322916666
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",45,"1994",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",125.93782255208333
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",46,"1995",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",127.09728411458333
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",47,"1996",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",128.22341791666668
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",48,"1997",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",129.28537729166666
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",49,"1998",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",130.29657567708333
54,"Population density","Population density (persons per square km)","World Population Prospects",2024,"United Nations Population Division",156,"China","CN","CHN",50,"1999",4,"Median",3,"Both sexes",188,0,-1,"Total",0,"Not applicable",1,"Model-based Estimates",2,"Interpolation",131.2684015625
